Area;ISO 3 code;Year;Area type;Continent;Ember region;EU;OECD;G20;G7;ASEAN;Category;Subcategory;Variable;Unit;Value;YoY absolute change;YoY % change
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;%;41,09;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;36,34;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;11,18;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;%;37,33;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;26,15;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;TWh;159,34;-0,3;-0,19
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;111,18;-0,58;-0,52
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;98,32;23,9;32,12
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;30,24;-10;-24,85
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;100,99;-2,88;-2,77
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;70,75;7,12;11,19
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;%;2,06;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;%;4,75;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;%;30,94;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;%;9,11;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;%;21,57;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;%;5,4;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;%;0,01;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;%;5,58;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;%;20,57;;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;TWh;5,57;-0,34;-5,75
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;TWh;12,86;-24,48;-65,56
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;TWh;83,71;25,71;44,33
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;TWh;24,65;-9,68;-28,2
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;TWh;58,35;2,58;4,63
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;TWh;14,61;-1,81;-11,02
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;TWh;0,02;0,02;
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;TWh;15,1;2,36;18,52
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;TWh;55,65;4,76;9,35
Spain;ESP;2019;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Total;Total Generation;TWh;270,52;-0,88;-0,32
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;%;66,33;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;%;33,68;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;31,55;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;14,14;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;%;43,86;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;29,72;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;TWh;172,09;12,75;8
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;87,38;-23,8;-21,41
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;81,86;-16,46;-16,74
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;36,68;6,44;21,3
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;113,79;12,8;12,67
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;77,11;6,36;8,99
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;%;2,37;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;%;2,13;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;%;26,88;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;%;11,76;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;%;22,47;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;%;4,67;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;%;0,01;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;%;7,97;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;%;21,75;;
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;TWh;6,14;0,57;10,23
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;TWh;5,52;-7,34;-57,08
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;TWh;69,74;-13,97;-16,69
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;TWh;30,51;5,86;23,77
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;TWh;58,3;-0,05;-0,09
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;TWh;12,12;-2,49;-17,04
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;TWh;0,03;0,01;50
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;TWh;20,67;5,57;36,89
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;TWh;56,44;0,79;1,42
Spain;ESP;2020;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Total;Total Generation;TWh;259,47;-11,05;-4,08
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;%;67,33;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;%;32,67;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;30,87;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;13,51;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;%;46,44;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;32,93;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;TWh;182,31;10,22;5,94
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;88,44;1,06;1,21
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;83,58;1,72;2,1
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;36,59;-0,09;-0,25
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;125,75;11,96;10,51
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;89,16;12,05;15,63
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;%;2,56;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;%;1,8;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;%;26,41;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;%;10,94;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;%;20,89;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;%;4,46;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;%;0,01;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;%;10,01;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;%;22,92;;
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;TWh;6,94;0,8;13,03
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;TWh;4,86;-0,66;-11,96
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;TWh;71,5;1,76;2,52
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;TWh;29,63;-0,88;-2,88
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;TWh;56,56;-1,74;-2,98
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;TWh;12,08;-0,04;-0,33
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;TWh;0,02;-0,01;-33,33
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;TWh;27,1;6,43;31,11
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;TWh;62,06;5,62;9,96
Spain;ESP;2021;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Total;Total Generation;TWh;270,75;11,28;4,35
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;%;63,21;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;%;36,79;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;34,05;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;8,51;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;%;42,81;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;34,3;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;TWh;181,5;-0,81;-0,44
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;105,65;17,21;19,46
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;97,79;14,21;17
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;24,41;-12,18;-33,29
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;122,91;-2,84;-2,26
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;98,5;9,34;10,48
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;%;2,37;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;%;2,74;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;%;29,98;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;%;6,13;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;%;20,4;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;%;4,07;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;%;0,01;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;%;12,44;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;%;21,86;;
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;TWh;6,8;-0,14;-2,02
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;TWh;7,86;3;61,73
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;TWh;86,1;14,6;20,42
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;TWh;17,59;-12,04;-40,63
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;TWh;58,59;2,03;3,59
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;TWh;11,69;-0,39;-3,23
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;TWh;0,02;0;0
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;TWh;35,72;8,62;31,81
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;TWh;62,78;0,72;1,16
Spain;ESP;2022;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Total;Total Generation;TWh;287,15;16,4;6,06
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;%;71,89;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;%;28,11;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;26,81;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;11,07;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;%;51,51;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;40,44;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;TWh;200,65;19,15;10,55
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;78,46;-27,19;-25,74
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;74,84;-22,95;-23,47
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;30,91;6,5;26,63
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;143,78;20,87;16,98
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;112,87;14,37;14,59
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;%;2,11;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;%;1,3;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;%;23,06;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;%;8,96;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;%;20,38;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;%;3,75;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;%;0;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;%;17,41;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;%;23,03;;
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;TWh;5,9;-0,9;-13,24
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;TWh;3,62;-4,24;-53,94
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;TWh;64,36;-21,74;-25,25
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;TWh;25;7,41;42,13
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;TWh;56,87;-1,72;-2,94
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;TWh;10,48;-1,21;-10,35
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;TWh;0,01;-0,01;-50
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;TWh;48,59;12,87;36,03
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;TWh;64,28;1,5;2,39
Spain;ESP;2023;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Total;Total Generation;TWh;279,11;-8,04;-2,8
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;%;76,75;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;%;23,26;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;22,34;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;14,45;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;%;57,34;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;42,89;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Clean;TWh;215,61;14,96;7,46
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;65,33;-13,13;-16,73
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;62,75;-12,09;-16,15
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;40,59;9,68;31,32
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;161,08;17,3;12,03
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;120,49;7,62;6,75
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;%;2,2;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Coal;%;0,92;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Gas;%;18,63;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Hydro;%;12,25;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Nuclear;%;19,41;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Fossil;%;3,71;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Other Renewables;%;0;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Solar;%;20,75;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Wind;%;22,14;;
Spain;ESP;2024;Country or economy;Europe;Europe;1;1;0;0;0;Electricity generation;Fuel;Bioenergy;TWh;6,17;0,27;4,58
