year,month,day,hour,wt,Ta_C,P_mm,wind_ms,rad_whm2,relhum,Q
2018,12,26,0,4.46666666666667,0.066,0,2.064,0,0.917,15.87
2018,12,26,3,4.35833333333333,-0.328,0.032,1.858,0,0.893,14.83
2018,12,26,6,4.15,-1.744,0.06,1.891,0,0.948,13.93
2018,12,26,9,4.00833333333333,-1.836,0.411,1.852,0.675,0.934,13.27
2018,12,26,12,4,-0.031,0.147,2.251,186.456,0.901,12.87
2018,12,26,15,4.09166666666667,0.552,0.015,2.191,212.17,0.919,12.07
2018,12,26,18,4.1,0.071,0.02,1.45,17.454,0.974,11.53
2018,12,26,21,4.00833333333333,0.042,0,1.695,0,0.975,11.12
2018,12,27,0,4,0.177,0.021,1.279,0,0.981,10.9
2018,12,27,3,3.93333333333333,0.284,0,0.731,0,0.981,10.5
2018,12,27,6,3.9,0.47,0,1.091,0,0.976,10.5
2018,12,27,9,3.9,0.727,0,1.104,2.501,0.973,10.08
2018,12,27,12,3.99166666666667,2.142,0,1.222,181.46,0.945,9.87
2018,12,27,15,4.1,3.56,0,1.228,302.217,0.899,9.68
2018,12,27,18,4.13333333333333,1.808,0,0.915,39.954,0.967,9.2
